MSE12,MSE23,MSE13,SSIM12,SSIM23,SSIM13
1346.12339,1827.240204,2364.370226,0.605672628,0.577061742,0.532860192
1827.240204,1962.867461,2690.700391,0.577061742,0.587896481,0.528749653
1962.867461,9518.369123,9496.978989,0.587896481,0.357368672,0.354318407
9518.369123,1025.804019,9183.620946,0.357368672,0.658496436,0.364298019
1025.804019,1122.585026,1685.213403,0.658496436,0.647646435,0.576303299
1122.585026,1393.311853,1990.272513,0.647646435,0.612855582,0.554701255
1393.311853,1685.107218,2297.975052,0.612855582,0.587551662,0.530193796
1685.107218,1848.234844,2618.371202,0.587551662,0.564411153,0.505201774
1848.234844,1931.917088,2872.620117,0.564411153,0.555710366,0.49940611
1931.917088,1919.512517,3060.326515,0.555710366,0.547156437,0.488794354
1919.512517,1656.958498,2733.17296,0.547156437,0.550185112,0.49248175
1656.958498,1626.940951,2532.554006,0.550185112,0.54965609,0.495649462
1626.940951,1656.887114,2520.089323,0.54965609,0.541577891,0.494578829
1656.887114,2820.739058,3636.685625,0.541577891,0.427191184,0.391189999
2820.739058,4693.474128,6137.886806,0.427191184,0.301584551,0.284581113
4693.474128,2849.478659,5159.692405,0.301584551,0.38511273,0.273546691
2849.478659,3956.271923,4721.754366,0.38511273,0.352651572,0.30854553
3956.271923,1856.863433,4265.46072,0.352651572,0.474518602,0.337263655
1856.863433,1484.001302,2790.893381,0.474518602,0.521986397,0.413739581
1484.001302,1857.211111,2627.909844,0.521986397,0.505983431,0.441298823
1857.211111,2254.052183,3049.689206,0.505983431,0.472250944,0.43486108
2254.052183,1831.118268,2851.260391,0.472250944,0.471712186,0.44274529
1831.118268,1482.596163,2428.868798,0.471712186,0.52353484,0.440548882
1482.596163,1215.249796,2135.799492,0.52353484,0.53215138,0.463915954
1215.249796,1119.348772,1921.9175,0.53215138,0.563652102,0.448649821
1119.348772,1069.461332,1818.924714,0.563652102,0.562951002,0.446437448
1069.461332,870.8474696,1617.395347,0.562951002,0.570588173,0.444782589
870.8474696,705.5925564,1276.913741,0.570588173,0.610655654,0.476527689
705.5925564,725.4094141,1178.289097,0.610655654,0.595722046,0.508244939
725.4094141,665.7652083,1177.991367,0.595722046,0.58809065,0.522198895
665.7652083,5358.068464,5368.245512,0.58809065,0.330641076,0.32738256
5358.068464,1010.275751,5274.535143,0.330641076,0.542025583,0.333389558
1010.275751,1140.90872,1837.571285,0.542025583,0.540838156,0.469708697
1140.90872,1323.768025,2086.182326,0.540838156,0.535113346,0.468438038
1323.768025,1625.579714,2419.670256,0.535113346,0.523766979,0.463742566
1625.579714,2116.939644,2865.687005,0.523766979,0.518621507,0.470263539
2116.939644,2575.756189,3485.793663,0.518621507,0.515238704,0.454800504
2575.756189,3279.376606,4393.356962,0.515238704,0.494515846,0.446646906
3279.376606,4164.118355,5130.112183,0.494515846,0.423465829,0.381315782
4164.118355,3150.420755,4759.120456,0.423465829,0.446394809,0.388201577
3150.420755,7797.237166,6842.980681,0.446394809,0.305489861,0.324178829
7797.237166,4015.759952,6584.2702,0.305489861,0.457647984,0.304236529
4015.759952,3570.920473,6079.340998,0.457647984,0.438790295,0.393481225
3570.920473,2968.986376,5318.282083,0.438790295,0.507021282,0.392566331
2968.986376,2691.816884,4249.831254,0.507021282,0.517926977,0.452602349
2691.816884,2156.997426,3324.307426,0.517926977,0.552149633,0.482460526
2156.997426,1553.865161,2803.550191,0.552149633,0.619304105,0.517274065
1553.865161,1944.300056,2734.327552,0.619304105,0.583955143,0.543421923
1944.300056,2031.14924,2845.667569,0.583955143,0.562913819,0.517871762
2031.14924,2191.379089,2953.622348,0.562913819,0.574673625,0.521538489
2191.379089,1917.308845,3067.699575,0.574673625,0.610018348,0.530001914
1917.308845,1660.712921,2996.329379,0.610018348,0.659301541,0.565131146
1660.712921,1183.446749,2339.515226,0.659301541,0.722115243,0.607977815
1183.446749,1247.844983,1984.178503,0.722115243,0.755608298,0.661858471
1247.844983,1329.883451,2235.906211,0.755608298,0.732823137,0.682235034
1329.883451,15446.35097,15670.38711,0.732823137,0.268295546,0.252743354
15446.35097,3752.442934,18629.85542,0.268295546,0.549001029,0.147104135
3752.442934,1020.974045,4474.974089,0.549001029,0.738286407,0.522416535
1020.974045,10254.23518,9840.556558,0.738286407,0.277520796,0.259405326
10254.23518,1143.214436,10629.76736,0.277520796,0.693681622,0.250780355
1143.214436,1164.44454,1964.426901,0.693681622,0.678383478,0.583577129
1164.44454,1543.724557,2243.584826,0.678383478,0.61002655,0.544631002
1543.724557,2019.322552,2995.263429,0.61002655,0.553299266,0.48154417
2019.322552,2336.340187,3523.84431,0.553299266,0.524709702,0.44563408
2336.340187,2288.212778,3753.463763,0.524709702,0.521801353,0.434932352
2288.212778,2076.592088,3595.032808,0.521801353,0.539374811,0.439574911
2076.592088,1753.217539,2996.397491,0.539374811,0.591279437,0.479182443
1753.217539,1950.059332,2754.632374,0.591279437,0.579254101,0.482087318
1950.059332,1706.678776,2760.533646,0.579254101,0.639275329,0.510226467
1706.678776,2251.257474,2977.050642,0.639275329,0.55688384,0.493676252
2251.257474,2208.953932,3368.441302,0.55688384,0.567734609,0.462305052
2208.953932,2673.606098,3751.769805,0.567734609,0.509982313,0.439455135
2673.606098,2552.400981,3877.892522,0.509982313,0.522782888,0.42723505
2552.400981,2954.535191,4183.24224,0.522782888,0.477838411,0.407542756
2954.535191,3121.695122,4439.086641,0.477838411,0.467987486,0.40230895
3121.695122,2948.699787,4460.529996,0.467987486,0.470905897,0.378327475
2948.699787,3274.39072,4542.167114,0.470905897,0.429107921,0.360336508
3274.39072,3252.562483,4650.159306,0.429107921,0.454160676,0.355140057
3252.562483,3271.710621,4445.652105,0.454160676,0.425027041,0.348626901
3271.710621,3227.838359,4529.46556,0.425027041,0.423428045,0.334033054
3227.838359,3615.972491,4662.388698,0.423428045,0.399823271,0.326469218
3615.972491,3546.931319,4969.11737,0.399823271,0.416490857,0.306641215
3546.931319,3749.407552,4991.11112,0.416490857,0.377375948,0.300111407
3749.407552,3362.031311,5078.366832,0.377375948,0.39897687,0.295189684
3362.031311,3564.742339,4900.107287,0.39897687,0.37838536,0.291592579
3564.742339,3350.437387,4736.66003,0.37838536,0.403106691,0.299166019
3350.437387,3775.0551,4802.090907,0.403106691,0.346928715,0.281576692
3775.0551,3498.154284,4739.629583,0.346928715,0.342540838,0.264858125
3498.154284,4043.148607,5256.024852,0.342540838,0.308536673,0.234199685
4043.148607,4480.528824,5870.600547,0.308536673,0.27567387,0.227556082
4480.528824,4647.571063,5942.831328,0.27567387,0.314173848,0.226403305
4647.571063,4153.292279,5988.473845,0.314173848,0.33198905,0.246766171
4153.292279,3414.055872,5545.231476,0.33198905,0.396579533,0.273206807
3414.055872,3449.020551,4843.662604,0.396579533,0.375476955,0.288266405
3449.020551,3299.376363,4643.659605,0.375476955,0.368710251,0.301141195
3299.376363,4490.450078,5370.625755,0.368710251,0.314111694,0.248623065
4490.450078,4969.418043,6118.504727,0.314111694,0.282127066,0.23033144
4969.418043,5321.620681,7250.535208,0.282127066,0.254531274,0.197569529
5321.620681,5619.879761,6217.574089,0.254531274,0.268983282,0.200782154
5619.879761,4484.721172,6523.872661,0.268983282,0.314856146,0.205589185
4484.721172,3218.864054,5202.093733,0.314856146,0.35149205,0.271583825
3218.864054,2607.706102,3995.602127,0.35149205,0.397908865,0.28133014
2607.706102,2068.507283,3350.76362,0.397908865,0.479107172,0.322476118
2068.507283,2714.562157,3944.858016,0.479107172,0.422404585,0.30632745
2714.562157,2057.097075,3477.885612,0.422404585,0.476364819,0.331905544
2057.097075,1337.588173,2782.919258,0.476364819,0.596109532,0.380903733
1337.588173,1754.109175,2604.061081,0.596109532,0.577804145,0.417047592
1754.109175,1713.550933,2974.306332,0.577804145,0.637777182,0.445789941
1713.550933,1326.514358,2647.821723,0.637777182,0.677734112,0.514673658
1326.514358,1213.439596,2093.880734,0.677734112,0.716507514,0.568920465
1213.439596,1177.338155,1880.72474,0.716507514,0.723265389,0.595170167
1177.338155,1134.192821,1869.513989,0.723265389,0.758614617,0.615395893
1134.192821,6456.191563,6878.787031,0.758614617,0.153079218,0.145301408
6456.191563,655.5766536,6369.116949,0.153079218,0.818543061,0.154974404
655.5766536,738.0957509,1198.077378,0.818543061,0.770164848,0.663016838
738.0957509,1490.149245,1948.376402,0.770164848,0.548492744,0.464444075
1490.149245,1560.09513,2468.656033,0.548492744,0.504310568,0.381833537
1560.09513,1222.419119,2285.519701,0.504310568,0.565658853,0.392870685
1222.419119,564.1474696,1654.158394,0.565658853,0.760765726,0.471959377
564.1474696,114.0082465,805.1745616,0.760765726,0.945138062,0.679975574
114.0082465,16.19875868,126.5404601,0.945138062,0.989659555,0.937061555
16.19875868,937.1113021,963.7093924,0.989659555,0.88160383,0.867880833
937.1113021,39.7381033,974.8461762,0.88160383,0.976671504,0.862858057
39.7381033,147.2203299,243.1624089,0.976671504,0.927379877,0.888456776
147.2203299,100.5076085,376.8137977,0.927379877,0.943410582,0.830303378
100.5076085,125.187283,319.5602561,0.943410582,0.933834902,0.851640616
125.187283,105.5230599,322.4983811,0.933834902,0.941685479,0.853857885
105.5230599,131.4132769,317.4412413,0.941685479,0.92385171,0.847945578
131.4132769,264.3519271,527.7821137,0.92385171,0.866550705,0.762845419
264.3519271,506.4675174,945.1963976,0.866550705,0.771442794,0.631012968
506.4675174,670.9257552,1264.049766,0.771442794,0.712218095,0.549165656
670.9257552,543.8694184,1295.302422,0.712218095,0.755036295,0.543284452
543.8694184,158.9504818,845.8200651,0.755036295,0.917100944,0.665849374
158.9504818,927.7505252,1038.490859,0.917100944,0.8572173,0.814674165
927.7505252,92.77456163,1028.602352,0.8572173,0.947369248,0.816481482
92.77456163,86.16297743,189.263355,0.947369248,0.948582171,0.906504825
86.16297743,137.2794792,261.3019271,0.948582171,0.928217618,0.87530892
137.2794792,404.6168142,683.8707986,0.928217618,0.820351942,0.718953003
404.6168142,847.6576997,1276.130477,0.820351942,0.645779598,0.53347374
847.6576997,951.4359635,1550.407934,0.645779598,0.623955794,0.477957874
951.4359635,874.2404253,1535.272908,0.623955794,0.656741759,0.488751071
874.2404253,681.4656163,1388.25592,0.656741759,0.721794641,0.524478852
681.4656163,298.5614063,1027.634158,0.721794641,0.872240226,0.62133471
298.5614063,97.40865017,523.6336241,0.872240226,0.951320099,0.788129444
97.40865017,1176.074093,1254.32987,0.951320099,0.867096595,0.831242476
1176.074093,19.10300347,1199.873824,0.867096595,0.990846575,0.857932333
19.10300347,12.93013021,37.44420139,0.990846575,0.991797064,0.981090249
12.93013021,16.05336372,35.54055122,0.991797064,0.990168316,0.980696775
16.05336372,16.66099826,36.72803385,0.990168316,0.990273702,0.979589871
16.66099826,5376.470981,5380.587413,0.990273702,0.235600357,0.23534943
5376.470981,858.9386545,5390.058898,0.235600357,0.691521706,0.235233144
858.9386545,595.1840278,1504.968672,0.691521706,0.770291536,0.551913357
595.1840278,333.3825217,1082.238919,0.770291536,0.854502763,0.632820918
333.3825217,202.6313976,651.0316102,0.854502763,0.906744303,0.753458401
202.6313976,281.8835547,588.8361849,0.906744303,0.871992198,0.772005557
281.8835547,849.6982292,1243.3224,0.871992198,0.809147447,0.679498472
849.6982292,355.0099523,1334.954701,0.809147447,0.845022563,0.654601725
355.0099523,320.7660069,817.5586415,0.845022563,0.85875024,0.69424548
320.7660069,223.6287153,655.2969097,0.85875024,0.899206673,0.74498216
223.6287153,185.4548785,488.5205816,0.899206673,0.916480049,0.802483089
185.4548785,160.8862196,379.1365148,0.916480049,0.925812928,0.844411427
160.8862196,133.1659592,335.5787066,0.925812928,0.935326893,0.861111789
133.1659592,165.9464106,339.9682205,0.935326893,0.932644947,0.873538357
165.9464106,390.2251823,553.5206207,0.932644947,0.86775503,0.843405021
390.2251823,1065.770451,1642.840139,0.86775503,0.640222192,0.544506502
1065.770451,1894.548581,2960.716359,0.640222192,0.489469165,0.364453595
1894.548581,2173.907934,3786.773685,0.489469165,0.419358338,0.303281209
2173.907934,2532.609544,3944.166141,0.419358338,0.357472847,0.287820561
2532.609544,2646.660664,4058.491424,0.357472847,0.341615444,0.281165613
2646.660664,2585.774983,4013.27214,0.341615444,0.345829703,0.280328156
2585.774983,2490.556285,3922.268602,0.345829703,0.350249359,0.281909522
2490.556285,2164.365234,3724.708429,0.350249359,0.379790124,0.289563132
2164.365234,1552.103099,3263.90079,0.379790124,0.472485942,0.310862456
1552.103099,689.2448481,2235.527227,0.472485942,0.703082635,0.38407806
689.2448481,1047.247192,1509.404783,0.703082635,0.838718542,0.706665524
1047.247192,367.1792752,1486.993186,0.838718542,0.84560802,0.693560591
367.1792752,301.0669748,783.7687674,0.84560802,0.872426759,0.706386751
301.0669748,344.2184201,766.8057682,0.872426759,0.837397474,0.693746073
344.2184201,233.3869271,716.887691,0.837397474,0.888002269,0.700680208
233.3869271,135.6542491,362.5337977,0.888002269,0.949836839,0.849281531
135.6542491,451.0904644,575.9394097,0.949836839,0.904116467,0.871348236
451.0904644,90.8472526,552.7472135,0.904116467,0.94949438,0.866459734
90.8472526,126.1235938,267.6848568,0.94949438,0.92949865,0.868660491
126.1235938,138.5154991,343.396428,0.92949865,0.924242149,0.8323748
138.5154991,110.4443142,280.3481293,0.924242149,0.942430774,0.873313123
110.4443142,74.91946615,199.6915929,0.942430774,0.957148331,0.908867542
74.91946615,4966.282483,4965.245074,0.957148331,0.228186285,0.22818648
4966.282483,273.6941927,4934.797153,0.228186285,0.878766571,0.230485331
273.6941927,432.888151,903.457934,0.878766571,0.816512901,0.669243194
432.888151,4175.932218,4216.084266,0.816512901,0.270734692,0.268676139
4175.932218,459.2646658,4141.026432,0.270734692,0.838230224,0.270989653
459.2646658,1254.005508,1627.345556,0.838230224,0.719116106,0.640231126
1254.005508,560.958941,1805.918303,0.719116106,0.768150888,0.581801544
560.958941,477.3438976,1100.764635,0.768150888,0.819190102,0.629134121
477.3438976,618.8544661,1103.20273,0.819190102,0.777328525,0.631103876
618.8544661,3408.150764,3313.195516,0.777328525,0.305773758,0.311310626
3408.150764,1895.301146,3301.914974,0.305773758,0.402728791,0.31908326
1895.301146,1853.645807,2844.098472,0.402728791,0.411516927,0.327798
1853.645807,1772.116949,2774.019631,0.411516927,0.427974122,0.340989796
1772.116949,2358.722565,3325.173767,0.427974122,0.458499033,0.339851266
2358.722565,405.1088542,2638.945638,0.458499033,0.827494836,0.422580329
405.1088542,638.6408984,773.3946832,0.827494836,0.727492657,0.720022551
638.6408984,7962.574957,7956.480881,0.727492657,0.151830058,0.148956172
7962.574957,271.9002821,7935.57451,0.151830058,0.845002861,0.151200299
271.9002821,258.0329688,574.1319141,0.845002861,0.845137462,0.711315752
258.0329688,269.8362457,594.5186675,0.845137462,0.843505993,0.701789044
269.8362457,286.8467752,613.2084288,0.843505993,0.844854924,0.699382405
286.8467752,275.794197,611.7733681,0.844854924,0.862035972,0.710858777
275.794197,268.4713325,592.3210069,0.862035972,0.877057814,0.733809878
268.4713325,272.2952691,573.5340929,0.877057814,0.884770236,0.756926829
272.2952691,285.1091927,583.0017274,0.884770236,0.887865869,0.771353583
285.1091927,277.1126736,584.9255469,0.887865869,0.889759433,0.780196577
277.1126736,263.863112,564.104145,0.889759433,0.89646136,0.79073332
263.863112,414.8134852,697.6710851,0.89646136,0.860525047,0.767169649
414.8134852,291.3293967,696.4274306,0.860525047,0.891901848,0.768617685
291.3293967,322.8258464,571.4545226,0.891901848,0.882981761,0.795431164
322.8258464,332.2463585,647.8884288,0.882981761,0.863305185,0.76527625
332.2463585,369.8713108,727.1140408,0.863305185,0.838797997,0.712723823
369.8713108,337.0140929,744.4356727,0.838797997,0.837797653,0.678860158
337.0140929,261.6474219,636.0023307,0.837797653,0.870009338,0.704525946
261.6474219,241.8095226,512.817066,0.870009338,0.87728345,0.749930278
241.8095226,259.8086762,505.1867144,0.87728345,0.867393244,0.748698495
259.8086762,256.1313238,545.4396094,0.867393244,0.866213248,0.735067554
256.1313238,310.3217405,612.8967882,0.866213248,0.836260561,0.706614567
310.3217405,605.942487,945.5899219,0.836260561,0.777889071,0.645195135
605.942487,289.0323438,925.7200477,0.777889071,0.842776873,0.643271694
289.0323438,255.387066,594.991901,0.842776873,0.853356758,0.700647623
255.387066,262.7002387,591.0563585,0.853356758,0.85915723,0.707301088
262.7002387,288.062947,603.7492795,0.85915723,0.843319867,0.702076205
288.062947,307.0777908,642.6721007,0.843319867,0.832040974,0.687034486
307.0777908,337.341428,676.3590278,0.832040974,0.812793683,0.670163343
337.341428,386.4291884,732.5134635,0.812793683,0.790607806,0.649898053
386.4291884,416.812526,800.9073655,0.790607806,0.771780796,0.627013408
416.812526,462.2166927,861.2900521,0.771780796,0.753724458,0.601878314
462.2166927,466.6846311,888.4777995,0.753724458,0.755547595,0.594967416
466.6846311,581.7527778,966.5952908,0.755547595,0.701186264,0.569797522
581.7527778,782.2441319,1223.586024,0.701186264,0.651195071,0.515144683
782.2441319,615.0481293,1204.278095,0.651195071,0.669195573,0.515711824
615.0481293,616.0681771,1076.257088,0.669195573,0.673906691,0.511888046
616.0681771,644.4862153,1095.882274,0.673906691,0.662611694,0.503213279
644.4862153,707.8922786,1168.635612,0.662611694,0.635401565,0.483890952
707.8922786,680.8543967,1227.574201,0.635401565,0.652107921,0.472773163
680.8543967,5312.07826,5296.748568,0.652107921,0.156459289,0.156836499
5312.07826,177.319401,5285.716541,0.156459289,0.909897331,0.157112545
177.319401,169.437309,406.1897483,0.909897331,0.91354202,0.806520635
169.437309,223.7328602,471.7574783,0.91354202,0.891691912,0.784120664
223.7328602,222.4641493,541.69602,0.891691912,0.898609304,0.765198471
222.4641493,584.6671658,866.7759592,0.898609304,0.82658184,0.725845058
584.6671658,190.2067318,799.8038802,0.82658184,0.91805818,0.746912066
190.2067318,199.3625781,403.7392665,0.91805818,0.918561225,0.821565162
199.3625781,229.8040538,464.0453472,0.918561225,0.9069651,0.80482891
229.8040538,211.8909288,464.6475087,0.9069651,0.918370918,0.804142028
211.8909288,174.4994531,382.6384462,0.918370918,0.925668371,0.828614113
174.4994531,154.5773828,336.6447526,0.925668371,0.923971035,0.834568599
154.5773828,142.4833594,349.350612,0.923971035,0.917040951,0.822660797
142.4833594,112.0695009,308.7071137,0.917040951,0.925004431,0.825324002
112.0695009,121.0614627,284.4394792,0.925004431,0.918506035,0.827992902
121.0614627,113.2995443,300.7551563,0.918506035,0.919601258,0.815828637
113.2995443,405.0744792,574.2868707,0.919601258,0.846264445,0.759134019
405.0744792,146.1917318,609.9305339,0.846264445,0.896367567,0.744745159
146.1917318,184.3526259,428.4535503,0.896367567,0.886173538,0.758553766
184.3526259,173.6621571,473.7969878,0.886173538,0.885681178,0.743577518
173.6621571,197.9950087,493.5690842,0.885681178,0.874572589,0.731862819
197.9950087,234.1381293,565.0840929,0.874572589,0.860224758,0.709677894
234.1381293,5026.761042,5013.710516,0.860224758,0.190247333,0.190939759
5026.761042,1946.75572,5087.504844,0.190247333,0.370951013,0.186376949
1946.75572,1842.735347,3285.622639,0.370951013,0.384636444,0.262876056
1842.735347,1657.574978,3045.718876,0.384636444,0.41375428,0.275878598
1657.574978,1400.894097,2687.477609,0.41375428,0.460647819,0.304370843
1400.894097,1167.124293,2287.180343,0.460647819,0.51021669,0.337359967
1167.124293,970.7450391,1938.284332,0.51021669,0.556193503,0.367079714
970.7450391,801.2793056,1647.989666,0.556193503,0.615034796,0.403781035
801.2793056,664.1512196,1405.5424,0.615034796,0.666393522,0.449334029
664.1512196,557.5753082,1215.517951,0.666393522,0.712404275,0.494989431
557.5753082,454.3265885,1051.883668,0.712404275,0.756589624,0.537399881
454.3265885,376.4350391,902.4282075,0.756589624,0.795320051,0.586377248
376.4350391,476.6803082,939.4561806,0.795320051,0.786383357,0.598814013
476.6803082,262.6622179,845.5164757,0.786383357,0.845095115,0.630201722
262.6622179,224.4057682,589.3629601,0.845095115,0.865923445,0.693568593
224.4057682,203.6602604,530.9543533,0.865923445,0.874476027,0.715444948
203.6602604,187.3438932,496.5706988,0.874476027,0.87923635,0.729009521
187.3438932,295.1914887,591.9551997,0.87923635,0.863728049,0.71375193
295.1914887,153.4891276,545.5073524,0.863728049,0.90089883,0.738309897
153.4891276,121.8557422,357.5801736,0.90089883,0.925115957,0.794116038
121.8557422,6922.905247,6944.821415,0.925115957,0.130124435,0.129494922
6922.905247,427.797717,6908.9926,0.130124435,0.74887931,0.130946399
427.797717,538.3980208,929.1898872,0.74887931,0.716121594,0.619724909
538.3980208,658.1511024,1125.060069,0.716121594,0.704759941,0.603733008
658.1511024,839.671901,1454.361649,0.704759941,0.688562509,0.585526141
839.671901,907.3762457,1657.05326,0.688562509,0.661380868,0.564097332
907.3762457,793.2539974,1490.167578,0.661380868,0.656584942,0.546573311
793.2539974,768.5287934,1332.106975,0.656584942,0.656874773,0.550860894
768.5287934,780.5531207,1406.113885,0.656874773,0.645636969,0.545928119
780.5531207,776.0219575,1392.289592,0.645636969,0.649573626,0.549796938
776.0219575,857.0955859,1331.632075,0.649573626,0.642144439,0.541458859
857.0955859,891.871428,1418.880642,0.642144439,0.6341884,0.536691602
891.871428,913.0501606,1448.87816,0.6341884,0.627647839,0.535691132
913.0501606,960.3457335,1489.175747,0.627647839,0.632325061,0.532481816
960.3457335,998.171901,1568.075855,0.632325061,0.628217866,0.526676973
998.171901,1015.958385,1632.241901,0.628217866,0.624651205,0.521677866
1015.958385,1123.350729,1740.882613,0.624651205,0.600290859,0.509730882
1123.350729,1219.945894,1853.430634,0.600290859,0.597807169,0.499418548
1219.945894,1317.300677,1971.723411,0.597807169,0.588591985,0.491273986
1317.300677,1322.058477,2061.505629,0.588591985,0.579337567,0.479416076
1322.058477,1435.318889,2210.587253,0.579337567,0.566827137,0.468386717
1435.318889,1556.663329,2397.093789,0.566827137,0.554031405,0.454986786
1556.663329,1638.518624,2613.805677,0.554031405,0.545635363,0.441305131
1638.518624,1685.695165,2729.719232,0.545635363,0.531865711,0.424624253
1685.695165,1682.088741,2744.186788,0.531865711,0.521354993,0.415811438
1682.088741,1710.441098,2766.748937,0.521354993,0.515051992,0.407734552
1710.441098,1698.891076,2783.489301,0.515051992,0.513159341,0.398478964
1698.891076,1716.385195,2757.061185,0.513159341,0.518893503,0.398519041
1716.385195,1857.530391,2813.705004,0.518893503,0.504234611,0.394335166
1857.530391,1878.939505,2890.594566,0.504234611,0.506806245,0.389458578
1878.939505,1919.586367,2971.511497,0.506806245,0.495358568,0.383637585
1919.586367,1820.144831,2925.035729,0.495358568,0.517812833,0.38499032
1820.144831,1953.587617,2997.46375,0.517812833,0.503759406,0.386963402
1953.587617,2052.668216,3152.277014,0.503759406,0.510516854,0.389848859
2052.668216,2191.355625,3293.11622,0.510516854,0.484473132,0.382715772
2191.355625,2143.102135,3454.676415,0.484473132,0.492256948,0.372509771
2143.102135,2107.148845,3499.725382,0.492256948,0.472380518,0.36505271
2107.148845,2134.888915,3427.930009,0.472380518,0.474582082,0.355942517
2134.888915,2225.886819,3385.716445,0.474582082,0.466547805,0.359133947
2225.886819,2180.600742,3477.665174,0.466547805,0.48279676,0.359863707
2180.600742,2197.657687,3484.285095,0.48279676,0.478465056,0.360681055
2197.657687,2203.870009,3604.784787,0.478465056,0.478916852,0.351359302
2203.870009,2159.786176,3547.157678,0.478916852,0.473492697,0.347317162
2159.786176,2163.869084,3478.735512,0.473492697,0.472266357,0.344716264
2163.869084,2156.949562,3542.203516,0.472266357,0.477584713,0.343102246
2156.949562,2211.955269,3568.165898,0.477584713,0.490850765,0.34798348
2211.955269,2190.689605,3485.534614,0.490850765,0.480893844,0.350858277
2190.689605,2173.49579,3472.90424,0.480893844,0.484032746,0.337141622
2173.49579,2223.564974,3488.639939,0.484032746,0.47565444,0.33798877
2223.564974,2196.678138,3510.428954,0.47565444,0.478728654,0.332595666
2196.678138,2155.647843,3552.110278,0.478728654,0.484224749,0.33383265
2155.647843,2099.543872,3511.291662,0.484224749,0.489210332,0.33376665
2099.543872,2110.463429,3414.83901,0.489210332,0.477803771,0.337468607
2110.463429,1986.840013,3375.48727,0.477803771,0.49859528,0.339334062
1986.840013,1802.57503,3141.397795,0.49859528,0.509872017,0.351716844
1802.57503,1777.185655,2940.944974,0.509872017,0.522632731,0.362583989
1777.185655,1876.843385,2949.487504,0.522632731,0.516149612,0.366493021
1876.843385,1891.422782,3015.918668,0.516149612,0.519864938,0.367751967
1891.422782,1869.491953,3131.585109,0.519864938,0.513165131,0.365236549
1869.491953,1798.192435,3100.436923,0.513165131,0.537030067,0.369787972
1798.192435,1935.808242,3131.527214,0.537030067,0.503765259,0.363927128
1935.808242,1945.843815,3136.294957,0.503765259,0.546496118,0.381096544
1945.843815,1923.927188,3126.168451,0.546496118,0.536776989,0.392836777
1923.927188,1893.730048,3137.437313,0.536776989,0.541096694,0.38390413
1893.730048,1931.446684,3158.602973,0.541096694,0.535234676,0.380894738
1931.446684,1791.235135,3142.405655,0.535234676,0.566737473,0.391401043
1791.235135,1738.910755,3045.21878,0.566737473,0.561044762,0.394589277
1738.910755,1693.980304,2948.325738,0.561044762,0.573093489,0.397661162
1693.980304,1607.523976,2823.666215,0.573093489,0.588862024,0.413990756
1607.523976,1524.278841,2738.296159,0.588862024,0.589940574,0.416180986
1524.278841,1385.757096,2660.27809,0.589940574,0.616981569,0.42592111
1385.757096,1335.833737,2530.900408,0.616981569,0.618911795,0.440652538
1335.833737,1332.26398,2463.411762,0.618911795,0.630873701,0.455499783
1332.26398,1363.209431,2464.825816,0.630873701,0.627185831,0.458051907
1363.209431,1345.281398,2443.856393,0.627185831,0.644092689,0.461942404
1345.281398,1297.534774,2397.096172,0.644092689,0.651330792,0.480279372
1297.534774,1326.589931,2359.473958,0.651330792,0.656999821,0.49063568
1326.589931,1246.270069,2356.064957,0.656999821,0.667132309,0.495129853
1246.270069,1292.364301,2276.912591,0.667132309,0.665401604,0.503245073
1292.364301,1300.144896,2270.490239,0.665401604,0.660169156,0.49850052
1300.144896,1277.19553,2277.351189,0.660169156,0.671048342,0.500716983
1277.19553,1202.234701,2215.725977,0.671048342,0.683994934,0.521122219
1202.234701,1215.619809,2167.029831,0.683994934,0.689274136,0.53530699
1215.619809,1210.160525,2151.477878,0.689274136,0.693118024,0.540320346
1210.160525,1171.847014,2112.939987,0.693118024,0.706880608,0.547085671
1171.847014,1181.711541,2095.956662,0.706880608,0.700988159,0.552770598
1181.711541,1210.881415,2093.370299,0.700988159,0.697982126,0.551089272
1210.881415,1164.939874,2096.790265,0.697982126,0.694553076,0.541217797
1164.939874,949.1488585,1843.368698,0.694553076,0.733204234,0.590705597
949.1488585,8505.822808,8600.59158,0.733204234,0.130551163,0.127291658
8505.822808,3401.65326,8699.429184,0.130551163,0.550606645,0.120767774
3401.65326,3874.413511,5771.22342,0.550606645,0.514025889,0.409565259
3874.413511,4077.729158,5811.702339,0.514025889,0.477340905,0.395620342
4077.729158,4151.80714,5432.708338,0.477340905,0.46985288,0.387574575
4151.80714,4275.625621,5414.608472,0.46985288,0.445592706,0.375534597
4275.625621,4171.771532,5641.302491,0.445592706,0.444643675,0.350986413
4171.771532,3822.040382,5590.077365,0.444643675,0.437446129,0.338114836
3822.040382,3147.477188,5622.1975,0.437446129,0.446044749,0.323231015
3147.477188,2992.336398,5312.082109,0.446044749,0.433625215,0.310621159
2992.336398,2706.868333,5059.518698,0.433625215,0.4533222,0.315524468
2706.868333,2690.376845,4998.055959,0.4533222,0.452468702,0.312389489
2690.376845,2559.539826,4862.875543,0.452468702,0.469403028,0.31164891
2559.539826,2435.351992,4527.943199,0.469403028,0.471109772,0.331765042
2435.351992,2083.622422,4236.497166,0.471109772,0.51529865,0.354223099
2083.622422,1710.528012,3708.375512,0.51529865,0.543372859,0.386690761
